,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,has_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,living_area,suburb,rural
5655,3886000010,2014,487000.0,2,2.5,1470,2533,2.0,0,0,3,8,1470,0,2005,0,98033,47.6874,-122.165,1470,6511,1.0,1.0,0.0
5656,6326000130,2014,538000.0,3,3.5,2620,10137,2.0,0,0,3,8,1970,1,1992,0,98146,47.4979,-122.371,1960,7680,1.336734693877551,1.0,0.0
5657,686900010,2014,898000.0,5,1.5,2680,28014,1.0,0,0,4,8,1450,1,1963,0,98004,47.6348,-122.196,2900,22180,0.9241379310344827,1.0,0.0
5658,1310000130,2014,315000.0,4,2.0,2020,7767,1.0,0,0,3,8,2020,0,1995,0,98003,47.3391,-122.309,1940,8239,1.041237113402062,1.0,0.0
5659,139000185,2015,800000.0,3,2.5,2100,4440,2.0,0,1,3,7,2100,0,1945,0,98116,47.5865,-122.397,2100,6000,1.0,0.0,0.0
5660,4039000050,2014,516130.0,3,1.75,1510,8250,1.0,0,0,4,8,1510,0,1962,0,98008,47.6183,-122.113,1770,8250,0.8531073446327684,1.0,0.0
5661,9253900417,2015,1600000.0,3,2.5,2850,19593,1.5,1,1,3,10,1790,1,1978,0,98008,47.5894,-122.111,2850,18782,1.0,1.0,0.0
5662,4128500380,2015,1200000.0,4,2.5,4280,12796,2.0,0,0,3,11,3400,1,1999,0,98006,47.5588,-122.124,3520,9593,1.2159090909090908,1.0,0.0
5663,8159300050,2015,355425.0,4,2.5,3238,9112,1.0,0,1,4,8,1678,1,1979,0,98198,47.4005,-122.311,3056,9668,1.0595549738219896,1.0,0.0
5664,1338600185,2014,1160000.0,3,2.5,2740,5925,2.0,0,1,3,10,2740,0,1913,0,98112,47.6313,-122.303,2740,5948,1.0,0.0,0.0
5665,7625703900,2014,689000.0,4,2.5,2020,9600,2.0,0,0,4,7,2020,0,1954,0,98136,47.5434,-122.395,2250,8550,0.8977777777777778,0.0,0.0
5666,2767700022,2015,500000.0,3,3.25,1520,1500,3.0,0,0,3,7,1520,0,2000,0,98107,47.67,-122.389,1520,1323,1.0,0.0,0.0
5667,3914000095,2014,430000.0,5,2.5,3860,42733,1.0,0,1,4,8,2300,1,1955,0,98001,47.3117,-122.254,2520,19353,1.5317460317460319,1.0,0.0
5668,7334501410,2014,299500.0,4,2.25,1600,15312,1.0,0,0,4,7,1080,1,1979,0,98045,47.4629,-121.743,1620,12375,0.9876543209876543,0.0,1.0
5669,2597710050,2014,349950.0,4,2.5,2090,5289,2.0,0,0,3,8,2090,0,1989,0,98058,47.4289,-122.164,2080,7109,1.0048076923076923,1.0,0.0
5670,7933250050,2014,1420000.0,5,3.25,4020,4500,2.0,0,0,3,9,3120,1,2010,0,98004,47.6349,-122.204,3550,5775,1.1323943661971831,1.0,0.0
5671,2600140500,2014,998000.0,4,2.25,2910,10189,2.0,0,0,3,9,2910,0,1988,0,98006,47.5465,-122.155,2780,10125,1.0467625899280575,1.0,0.0
5672,3876810170,15,329000.0,3,1.0,900,9600,1.0,0,0,4,7,900,0,1970,0,98072,47.7423,-122.173,1220,8240,0.7377049180327869,1.0,0.0
5673,3740000010,2014,575000.0,3,1.75,1720,5956,2.0,0,0,3,8,1720,0,1981,0,98033,47.6875,-122.202,1620,9324,1.0617283950617284,1.0,0.0
5674,6895300050,2014,529900.0,5,2.25,3030,9430,2.0,0,0,4,8,2600,1,1961,0,98133,47.7515,-122.353,2230,8425,1.358744394618834,0.0,0.0
5675,6645900010,2014,1470000.0,4,2.5,3030,10189,1.0,0,0,3,9,2380,1,2003,0,98004,47.6367,-122.206,1940,10189,1.5618556701030928,1.0,0.0
5676,9413600380,14,725000.0,4,1.75,2190,9400,1.0,0,0,4,7,1450,1,1962,0,98033,47.6531,-122.196,1980,9000,1.106060606060606,1.0,0.0
5677,2115720500,2014,286000.0,3,2.5,1680,5000,2.0,0,0,3,8,1680,0,1987,0,98023,47.3196,-122.395,1720,5000,0.9767441860465116,1.0,0.0
5678,2202500255,15,335000.0,3,2.0,1210,9926,1.0,0,0,4,7,1210,0,1954,1,98006,47.5731,-122.135,1690,9737,0.7159763313609467,1.0,0.0
5679,2207100255,2014,395300.0,3,1.5,1120,7000,1.0,0,0,3,7,1120,0,1955,0,98007,47.5987,-122.146,1470,7950,0.7619047619047619,1.0,0.0
5680,8035350010,2014,510000.0,4,2.75,3180,13348,2.0,0,0,3,8,3020,1,2004,0,98019,47.7439,-121.977,3020,10029,1.0529801324503312,0.0,1.0
5681,1555300010,15,203000.0,3,1.0,920,7500,1.0,0,0,4,7,920,0,1970,0,98032,47.3791,-122.289,1660,8000,0.5542168674698795,1.0,0.0
5682,6135300010,2014,248000.0,2,1.0,700,8301,1.0,0,0,3,6,700,0,1953,0,98155,47.7712,-122.323,1250,8304,0.56,1.0,0.0
5683,1321730470,2015,265000.0,3,2.25,2540,7216,2.0,0,0,3,8,2540,0,1991,0,98023,47.2906,-122.349,2140,7531,1.1869158878504673,1.0,0.0
5684,4083306345,15,1000000.0,4,1.5,2100,4560,1.5,0,0,4,8,2100,0,1912,0,98103,47.6497,-122.336,1930,4560,1.0880829015544042,0.0,0.0
5685,1453602360,15,1000000.0,3,1.0,1540,24500,1.5,0,0,3,7,1540,0,1949,0,98125,47.7213,-122.29,1540,7250,1.0,0.0,0.0
5686,2025600280,15,241400.0,3,2.0,1420,9828,1.0,0,0,4,7,1420,0,1990,0,98010,47.3287,-122.011,1550,7227,0.9161290322580645,0.0,1.0
5687,1423800380,2015,309950.0,4,1.75,1450,10074,1.0,0,0,4,7,1450,0,1966,0,98058,47.4546,-122.182,1340,8023,1.0820895522388059,1.0,0.0
5688,2113701100,2014,294010.0,3,1.75,1550,4057,1.0,0,0,3,6,830,1,1945,0,98106,47.5291,-122.351,1100,4116,1.4090909090909092,0.0,0.0
5689,3578401060,2014,345000.0,3,2.25,1920,9672,2.0,0,0,4,8,1920,0,1984,0,98074,47.6233,-122.046,1950,10125,0.9846153846153847,1.0,0.0
5690,3578401060,15,625000.0,3,2.25,1920,9672,2.0,0,0,4,8,1920,0,1984,0,98074,47.6233,-122.046,1950,10125,0.9846153846153847,1.0,0.0
5691,7691800020,14,660000.0,4,2.5,2510,4543,2.0,0,0,3,8,2510,0,2002,0,98075,47.5962,-122.039,2550,4675,0.984313725490196,1.0,0.0
5692,8682230950,2015,559000.0,2,2.0,1660,4500,1.0,0,0,3,8,1660,0,2003,0,98053,47.7094,-122.031,1670,5580,0.9940119760479041,1.0,0.0
5693,7202360010,14,866000.0,4,3.25,3990,9786,2.0,0,0,3,9,3990,0,2004,0,98053,47.6784,-122.026,3920,8200,1.0178571428571428,1.0,0.0
5694,2125049120,14,770000.0,3,2.0,2350,5700,1.5,0,0,4,8,1810,1,1939,0,98112,47.639,-122.31,2170,6000,1.0829493087557605,0.0,0.0
5695,5540000010,2014,259950.0,3,1.5,1350,7827,1.0,0,0,4,7,1350,0,1968,0,98030,47.3786,-122.219,1900,7827,0.7105263157894737,1.0,0.0
5696,1552800010,2015,352000.0,5,2.75,2980,9838,1.0,0,0,3,7,1710,1,1968,0,98030,47.3807,-122.222,2240,9838,1.3303571428571428,1.0,0.0
5698,8564600080,2014,395000.0,3,2.0,1590,10229,1.0,0,0,3,7,1590,0,1966,0,98034,47.7239,-122.227,1320,10222,1.2045454545454546,1.0,0.0
5699,1446800660,2015,276500.0,4,1.75,1400,6650,1.5,0,0,4,6,1400,0,1942,0,98168,47.4888,-122.332,1120,8645,1.25,1.0,0.0
5700,2624079022,2014,530000.0,3,2.25,1880,100623,1.5,0,0,3,8,1880,0,1987,1,98024,47.5342,-121.883,2520,21689,0.746031746031746,0.0,1.0
5701,5051800130,2014,798000.0,4,3.25,3500,10260,2.0,0,0,3,10,3500,0,1987,0,98008,47.5902,-122.13,3500,10658,1.0,1.0,0.0
5702,7940700190,2014,380000.0,2,2.0,1370,5756,1.0,0,0,3,8,1370,0,1986,0,98034,47.714,-122.205,1380,5444,0.9927536231884058,1.0,0.0
5703,5422810010,2014,350000.0,4,2.5,2810,10433,2.0,0,0,3,8,2810,0,2001,0,98022,47.1895,-122.015,2640,9240,1.0643939393939394,0.0,1.0
5704,3529200190,2014,325000.0,3,2.5,2220,6049,2.0,0,0,4,8,2220,0,1990,0,98031,47.3972,-122.182,1980,7226,1.121212121212121,1.0,0.0
5705,8944320280,15,336000.0,3,2.5,2110,4549,2.0,0,0,4,8,2110,0,1989,0,98042,47.3885,-122.154,2110,4030,1.0,1.0,0.0
5706,3222069153,2014,286900.0,3,2.25,1720,17235,1.0,0,0,4,7,1440,1,1974,0,98042,47.3438,-122.073,1990,35048,0.864321608040201,1.0,0.0
5707,7211300050,2014,472000.0,5,2.25,1780,7245,1.0,0,0,4,8,1330,1,1976,0,98052,47.6946,-122.12,1780,7653,1.0,1.0,0.0
5708,1545806980,2014,263000.0,3,1.75,1410,8100,2.0,0,0,3,7,1410,0,1985,0,98038,47.3617,-122.046,1560,8100,0.9038461538461539,0.0,1.0
5709,9297300255,2014,565000.0,3,3.0,2110,4000,1.0,0,1,4,7,1110,1,1965,0,98126,47.5696,-122.375,1730,4000,1.2196531791907514,0.0,0.0
5710,4139400280,2014,765000.0,3,2.5,2700,8444,2.0,0,0,3,10,2700,0,1992,0,98006,47.5597,-122.113,2840,9165,0.9507042253521126,1.0,0.0
5711,9201300020,2014,1520000.0,3,2.25,2610,9409,1.0,0,1,4,8,2610,0,1963,0,98075,47.5789,-122.076,2970,9156,0.8787878787878788,1.0,0.0
5712,8663280080,2014,405000.0,3,2.0,1660,8174,1.0,0,0,3,7,830,1,1981,0,98034,47.7103,-122.199,1610,9318,1.031055900621118,1.0,0.0
5715,2781280290,2015,305000.0,3,2.5,1610,3516,2.0,0,0,3,8,1610,0,2006,0,98055,47.4491,-122.188,1610,3056,1.0,1.0,0.0
5716,1448800010,14,289950.0,3,2.25,1740,9370,1.0,0,0,3,7,1390,1,1992,0,98198,47.39100000000001,-122.316,1740,7555,1.0,1.0,0.0
5718,1788800630,2014,96500.0,3,1.0,840,12091,1.0,0,0,3,6,840,0,1959,0,98023,47.3281,-122.343,840,9324,1.0,1.0,0.0
5719,1788800630,2015,185000.0,3,1.0,840,12091,1.0,0,0,3,6,840,0,1959,0,98023,47.3281,-122.343,840,9324,1.0,1.0,0.0
5720,8864000250,2014,150550.0,4,1.0,1470,6061,1.5,0,0,3,7,1470,0,1945,0,98168,47.4819,-122.289,1230,6175,1.1951219512195121,1.0,0.0
5721,7972600670,2014,339000.0,4,2.0,2470,5080,1.5,0,0,3,6,1970,1,1948,0,98106,47.5308,-122.348,1060,5080,2.330188679245283,0.0,0.0
5722,4077800094,15,675000.0,4,1.75,2220,7230,1.0,0,1,3,8,1280,1,1950,0,98125,47.7065,-122.279,2210,7230,1.004524886877828,0.0,0.0
5723,9834200440,2014,615000.0,3,1.75,1720,4080,1.0,0,0,4,7,960,1,1924,0,98144,47.5747,-122.287,1660,4080,1.036144578313253,0.0,0.0
5724,1245002125,14,837500.0,4,2.5,2700,9320,2.0,0,0,4,8,2700,0,1994,0,98033,47.6861,-122.198,2120,8056,1.2735849056603774,1.0,0.0
5725,5634500170,2014,250000.0,2,1.0,950,11835,1.0,0,0,3,5,950,0,1932,0,98028,47.7494,-122.237,1690,12586,0.5621301775147929,1.0,0.0
5726,1954400500,2014,583000.0,3,2.5,1790,8144,2.0,0,0,3,8,1790,0,1989,0,98074,47.6169,-122.045,1800,7503,0.9944444444444445,1.0,0.0
5727,9528102771,14,499000.0,3,2.5,1610,1728,3.0,0,0,3,8,1610,0,2000,0,98115,47.6776,-122.318,1540,3090,1.0454545454545454,0.0,0.0
5728,2895600095,2014,550000.0,3,2.5,2290,6328,2.0,0,0,3,8,2290,0,2001,0,98146,47.5103,-122.382,1600,6180,1.43125,1.0,0.0
5730,524059323,2015,990400.0,3,2.5,2100,4097,2.0,0,0,3,9,2100,0,2008,0,98004,47.5983,-122.2,1820,4764,1.1538461538461537,1.0,0.0
5731,824069173,2014,600000.0,3,2.5,2320,52272,1.5,0,0,3,8,2320,0,1974,0,98075,47.587,-122.068,2200,52272,1.0545454545454545,1.0,0.0
5732,2678100005,2015,325000.0,2,1.0,1120,6236,1.0,0,0,4,6,1120,0,1954,0,98155,47.76300000000001,-122.291,1340,7784,0.835820895522388,1.0,0.0
5733,2025700080,2014,265000.0,3,2.5,1530,6000,2.0,0,0,4,7,1530,0,1991,0,98038,47.3487,-122.036,1360,6000,1.125,0.0,1.0
5734,6613000585,15,1620000.0,3,2.5,3490,9362,1.0,0,1,5,9,1770,1,1960,0,98105,47.6605,-122.27,3640,7425,0.9587912087912088,0.0,0.0
5735,2597000006,15,347500.0,3,1.5,1180,8353,1.0,0,0,3,7,1180,0,1960,0,98155,47.7652,-122.274,1710,8748,0.6900584795321637,1.0,0.0
5736,1923300170,15,629000.0,5,2.0,2050,3000,1.5,0,0,3,7,1470,1,1912,0,98103,47.6864,-122.352,1560,4500,1.314102564102564,0.0,0.0
5737,1224049005,14,1090000.0,2,2.0,2360,11340,1.5,0,0,3,9,2360,0,1997,0,98040,47.5835,-122.227,3030,11340,0.7788778877887789,1.0,0.0
5738,4123840050,2014,397500.0,4,2.5,2570,7859,2.0,0,0,3,8,2570,0,1992,0,98038,47.3736,-122.045,2150,7284,1.1953488372093024,0.0,1.0
5739,1937300280,2014,404500.0,2,1.0,1270,3700,1.5,0,0,3,7,1270,0,1909,0,98144,47.5949,-122.307,1980,3200,0.6414141414141414,0.0,0.0
5740,9183703376,2014,225000.0,3,1.5,1250,7500,1.0,0,0,3,7,1250,0,1967,0,98030,47.3719,-122.215,1260,7563,0.9920634920634921,1.0,0.0
5741,9542801310,2015,267000.0,3,2.25,2510,9900,1.0,0,0,3,8,1610,1,1978,0,98023,47.2988,-122.374,1940,8510,1.2938144329896908,1.0,0.0
5742,2771104830,2014,800000.0,4,3.75,2690,4000,2.0,0,1,4,9,2120,1,1909,0,98119,47.6418,-122.372,2830,4000,0.950530035335689,0.0,0.0
5743,7967650010,2015,339000.0,4,2.5,2900,6918,2.0,0,0,3,8,2900,0,2001,0,98001,47.3504,-122.284,2720,10376,1.0661764705882353,1.0,0.0
5745,3131201310,2014,525000.0,5,1.0,1280,3876,1.5,0,0,3,7,1280,0,1923,0,98105,47.6605,-122.324,1420,3825,0.9014084507042254,0.0,0.0
5746,3630180500,2014,1150000.0,5,3.5,4350,6218,2.0,0,1,3,10,3520,1,2007,0,98027,47.5396,-121.997,3260,5989,1.334355828220859,0.0,1.0
5747,7624700050,2014,565000.0,1,1.0,1370,6250,1.5,0,0,4,7,1370,0,1921,0,98136,47.5571,-122.385,1450,6250,0.9448275862068966,0.0,0.0
5748,3274800460,2014,387000.0,2,2.25,1230,1280,2.0,0,0,3,8,960,1,2012,0,98144,47.5942,-122.298,1130,1357,1.0884955752212389,0.0,0.0
5749,1939000010,2014,720000.0,4,2.5,2440,34290,2.0,0,0,3,9,2440,0,1987,0,98053,47.6685,-122.044,2860,38119,0.8531468531468531,1.0,0.0
5750,4139490190,2014,1500000.0,4,3.5,4410,12426,2.0,0,1,3,12,3420,1,1996,0,98006,47.5518,-122.107,4090,12127,1.078239608801956,1.0,0.0
5751,6381500170,2014,235000.0,2,1.0,910,7617,1.0,0,0,3,6,910,0,1936,0,98125,47.7332,-122.305,1310,6624,0.6946564885496184,0.0,0.0
5752,6381500170,2015,365000.0,2,1.0,910,7617,1.0,0,0,3,6,910,0,1936,0,98125,47.7332,-122.305,1310,6624,0.6946564885496184,0.0,0.0
5753,1954420170,2014,368250.0,3,2.5,2150,7484,2.0,0,0,3,8,2150,0,1988,0,98074,47.6191,-122.043,2150,6879,1.0,1.0,0.0
5754,1954420170,2014,580000.0,3,2.5,2150,7484,2.0,0,0,3,8,2150,0,1988,0,98074,47.6191,-122.043,2150,6879,1.0,1.0,0.0
5755,623059016,2014,1100000.0,4,3.25,3190,11774,2.0,1,1,3,8,2610,1,1956,0,98178,47.5033,-122.225,2240,8725,1.4241071428571428,1.0,0.0
5756,6181400470,2015,215000.0,4,2.5,2130,4496,2.0,0,0,3,7,2130,0,2004,0,98001,47.3041,-122.28,3220,5400,0.6614906832298136,1.0,0.0
5757,3904920980,14,648000.0,4,2.5,2740,9959,2.0,0,0,3,9,2740,0,1989,0,98029,47.5672,-122.011,2630,9905,1.0418250950570342,1.0,0.0
5758,7215730430,14,705000.0,4,3.0,3150,9318,2.0,0,0,3,9,3150,0,2001,0,98075,47.5959,-122.018,3150,9318,1.0,1.0,0.0
5759,475000190,15,465000.0,3,2.25,1450,1540,2.0,0,0,3,8,1180,1,2005,0,98107,47.6685,-122.365,1450,1540,1.0,0.0,0.0
5760,2877100235,2014,650000.0,5,2.0,2400,3500,1.5,0,0,3,8,1900,1,1911,0,98103,47.6762,-122.356,1520,4000,1.5789473684210527,0.0,0.0
5761,7893202340,2014,335000.0,4,2.25,2280,7500,1.0,0,0,4,7,1140,1,1963,0,98198,47.4182,-122.332,1660,8000,1.3734939759036144,1.0,0.0
5762,9238430190,2015,640000.0,4,2.0,2310,31850,1.5,0,0,4,8,2310,0,1984,0,98072,47.7713,-122.122,2710,36042,0.8523985239852399,1.0,0.0
5763,1939120050,15,638250.0,4,2.5,2460,8029,2.0,0,0,3,9,2460,0,1989,0,98074,47.6262,-122.03,2420,7987,1.0165289256198347,1.0,0.0
5764,9197800010,2014,1460000.0,4,3.5,4200,14353,2.0,0,1,3,12,3640,1,1996,0,98040,47.5331,-122.217,3750,16316,1.12,1.0,0.0
5765,5248800250,2015,375000.0,4,2.0,1620,4600,2.0,0,0,3,7,1620,0,1909,0,98108,47.5533,-122.307,1620,4500,1.0,0.0,0.0
5766,4457300630,2014,842000.0,4,1.75,2170,9525,1.0,0,0,3,8,2170,0,1960,0,98040,47.5685,-122.217,1910,9525,1.1361256544502618,1.0,0.0
5767,2228900161,2014,499950.0,3,2.25,2880,7200,1.0,0,0,3,8,1710,1,1970,0,98133,47.7707,-122.35,1880,10200,1.5319148936170213,0.0,0.0
5768,6817850050,2015,810000.0,4,2.5,3280,25211,2.0,0,1,3,11,3280,0,1985,0,98074,47.6398,-122.05,3280,25211,1.0,1.0,0.0
5769,1775800280,2015,310000.0,5,2.0,2900,11970,2.0,0,0,4,7,2900,0,1969,0,98072,47.74100000000001,-122.095,1260,12398,2.3015873015873014,1.0,0.0
5770,263000050,2014,730000.0,3,2.5,2160,8809,1.0,0,0,3,9,1540,1,2014,0,98103,47.6994,-122.349,930,5420,2.3225806451612905,0.0,0.0
5771,1870400470,2014,637800.0,4,1.75,2250,4750,1.5,0,0,4,7,1420,1,1924,0,98115,47.6738,-122.292,1930,4750,1.16580310880829,0.0,0.0
5772,7839300185,15,225000.0,3,1.0,1340,4800,1.5,0,0,4,5,1340,0,1903,0,98055,47.477,-122.209,1240,4800,1.0806451612903225,1.0,0.0
5773,2426039130,2014,417500.0,4,1.0,1390,10800,1.5,0,0,4,7,1390,0,1941,0,98177,47.7248,-122.359,1390,9360,1.0,1.0,0.0
5774,2938200170,2015,265000.0,4,2.0,1600,10160,1.0,0,0,4,7,1600,0,1972,0,98022,47.2015,-122.003,1540,9352,1.0389610389610389,0.0,1.0
5775,1954440050,2014,550000.0,4,2.5,2050,8683,2.0,0,0,3,8,2050,0,1987,0,98074,47.62,-122.043,2010,8744,1.0199004975124377,1.0,0.0
5777,200520080,14,595000.0,3,2.5,2660,10637,2.0,0,0,3,9,2660,0,1991,0,98011,47.7383,-122.22,2590,8637,1.027027027027027,1.0,0.0
5778,2195900010,2014,270000.0,3,1.5,1540,13475,1.0,0,0,4,7,1540,0,1972,0,98059,47.4766,-122.153,1550,13475,0.9935483870967742,1.0,0.0
5779,5707500050,2014,739375.0,5,3.0,2640,3200,2.0,0,0,4,7,2140,1,1906,0,98112,47.6188,-122.308,1540,2242,1.7142857142857142,0.0,0.0
5780,8929000130,14,357562.0,2,1.75,1210,1032,2.0,0,0,3,8,1210,0,2014,0,98029,47.5522,-121.999,1210,1090,1.0,1.0,0.0
5781,2944000170,2014,1010000.0,4,2.5,3760,29224,2.0,0,0,3,11,3760,0,1987,0,98052,47.7203,-122.128,3930,19916,0.9567430025445293,1.0,0.0
5782,8682262330,2014,455000.0,2,1.75,1350,4286,1.0,0,0,3,8,1350,0,2004,0,98053,47.7171,-122.033,1440,4839,0.9375,1.0,0.0
5783,4167800130,15,310000.0,5,2.25,2600,9600,1.0,0,1,4,8,1810,1,1969,0,98023,47.3257,-122.365,2070,9660,1.2560386473429952,1.0,0.0
5784,1624079088,2014,415000.0,3,2.75,3900,111514,2.0,0,0,3,6,3460,1,1967,0,98024,47.5621,-121.924,2460,217800,1.5853658536585367,0.0,1.0
5785,7370600050,2014,452000.0,2,1.0,1340,8100,1.0,0,1,3,8,1340,0,1950,0,98177,47.7212,-122.364,1680,7752,0.7976190476190477,1.0,0.0
5786,2025059134,2015,810000.0,3,2.0,1760,16928,1.0,0,0,3,7,1760,0,1953,0,98004,47.6363,-122.202,3430,10059,0.5131195335276968,1.0,0.0
5787,7522500020,2014,730001.0,3,2.0,1840,4750,1.0,0,0,5,7,1010,1,1951,0,98117,47.6862,-122.395,1760,5510,1.0454545454545454,0.0,0.0
5788,1125069134,2015,825000.0,3,2.25,2980,86636,1.0,0,0,3,9,2230,1,1989,0,98053,47.6627,-122.003,2980,107157,1.0,1.0,0.0
5789,8032700010,2014,665000.0,3,2.5,1730,3000,2.0,0,0,3,8,1730,0,1996,0,98103,47.6532,-122.34,1730,1774,1.0,0.0,0.0
5790,2473370050,14,327500.0,4,1.75,1650,7800,1.0,0,0,3,8,1650,0,1968,0,98058,47.4507,-122.139,1750,10400,0.9428571428571428,1.0,0.0
5791,3276930050,2014,699950.0,3,2.5,3370,36218,2.0,0,0,4,9,3370,0,1988,0,98075,47.5855,-121.987,2980,31793,1.1308724832214765,1.0,0.0
5792,3211230080,2014,424000.0,3,2.5,2200,34680,2.0,0,0,3,9,2200,0,1985,0,98092,47.3139,-122.116,2560,35840,0.859375,0.0,1.0
5793,7519000471,2014,657000.0,4,2.5,2180,3375,1.5,0,0,4,7,1420,1,1926,0,98117,47.6846,-122.361,1560,3375,1.3974358974358974,0.0,0.0
5794,8563000130,2014,445000.0,3,1.75,1490,10844,1.0,0,0,3,7,1210,1,1974,0,98008,47.6208,-122.106,2090,9944,0.7129186602870813,1.0,0.0
5795,2770604103,2014,450000.0,3,2.5,1530,762,2.0,0,0,3,8,1050,1,2007,0,98119,47.642,-122.374,1610,1482,0.9503105590062112,0.0,0.0
5796,3581000020,2014,350000.0,3,1.0,1180,7455,1.0,0,0,4,7,1180,0,1964,0,98034,47.7276,-122.241,1450,8154,0.8137931034482758,1.0,0.0
5797,9432750190,2014,460000.0,4,2.5,2080,17532,2.0,0,0,3,9,2080,0,1996,0,98059,47.4835,-122.136,2550,12560,0.8156862745098039,1.0,0.0
5798,1622059088,2014,385000.0,4,2.5,3200,22651,1.0,0,0,5,8,1610,0,1970,0,98031,47.3931,-122.183,2030,5500,1.5763546798029557,1.0,0.0
5799,5559900080,2014,272000.0,4,2.25,1880,6160,2.0,0,0,3,7,1880,0,1993,0,98023,47.3214,-122.347,1580,6405,1.1898734177215189,1.0,0.0
5800,7202260780,2015,535000.0,3,2.5,2510,5544,2.0,0,0,3,7,2510,0,2001,0,98053,47.6903,-122.042,2660,5614,0.943609022556391,1.0,0.0
5801,8651410950,2015,216500.0,2,1.0,1060,5200,1.0,0,0,3,6,1060,0,1969,0,98042,47.3688,-122.08,910,5200,1.164835164835165,1.0,0.0
5802,7843500080,2015,325000.0,3,2.5,2130,12245,2.0,0,0,3,8,2130,0,1989,0,98042,47.3406,-122.057,1910,12216,1.1151832460732984,1.0,0.0
5803,3205400290,15,420200.0,3,1.75,1320,7280,1.0,0,0,3,7,1320,0,1968,0,98034,47.7229,-122.18,1370,7800,0.9635036496350365,1.0,0.0
5804,7129300420,2014,258000.0,3,1.75,1040,5650,1.0,0,0,5,6,1040,0,1951,0,98178,47.5111,-122.256,1290,5650,0.8062015503875969,1.0,0.0
5805,263000280,2014,450000.0,3,2.0,1150,4500,1.5,0,0,3,7,1150,0,1917,0,98103,47.6985,-122.348,1230,5400,0.9349593495934959,0.0,0.0
5806,2919200280,2014,720168.0,4,2.25,2120,3794,2.0,0,0,4,7,1420,1,1926,0,98117,47.6893,-122.359,1420,3840,1.4929577464788732,0.0,0.0
5807,2769602880,2014,652000.0,3,2.0,2130,5000,1.5,0,0,5,7,1330,1,1925,0,98107,47.6746,-122.362,2010,5000,1.0597014925373134,0.0,0.0
5808,8078440050,2014,569500.0,4,2.5,2340,8248,2.0,0,0,3,8,2340,0,1989,0,98074,47.6314,-122.03,2140,9963,1.0934579439252337,1.0,0.0
5810,7518502945,2014,524950.0,3,1.75,1890,3825,1.0,0,0,3,7,1290,1,1974,0,98117,47.6831,-122.381,1320,3825,1.4318181818181819,0.0,0.0
5811,7568700480,2015,153000.0,2,1.0,1140,10152,1.0,0,0,3,6,760,1,1942,0,98155,47.7369,-122.321,1340,10141,0.8507462686567164,1.0,0.0
5812,9577800005,2014,775000.0,3,2.5,2780,5467,2.0,0,1,3,9,2780,0,2000,0,98126,47.5791,-122.378,2630,5000,1.0570342205323193,0.0,0.0
5813,7436050170,2015,338500.0,4,2.5,2390,6111,2.0,0,0,3,8,2390,0,1997,0,98030,47.3677,-122.173,2520,6500,0.9484126984126984,1.0,0.0
5814,7200001259,15,570000.0,3,1.75,2390,9000,1.0,0,0,3,8,1500,1,1975,0,98052,47.6809,-122.113,2040,9000,1.1715686274509804,1.0,0.0
5815,4127000095,2014,653000.0,3,2.0,2680,8429,1.0,0,0,4,9,1880,1,1950,0,98038,47.372,-122.036,1570,8640,1.7070063694267517,0.0,1.0
5816,1934800086,2014,435000.0,2,2.5,1560,1222,2.0,0,0,3,8,1080,1,2008,0,98122,47.604,-122.307,1560,2081,1.0,0.0,0.0
5817,3361401025,2014,207000.0,2,1.0,1130,8160,1.0,0,0,4,6,1130,0,1952,0,98168,47.4997,-122.317,1060,6120,1.0660377358490567,1.0,0.0
5818,7430500415,2014,540000.0,2,1.0,1120,7500,1.0,0,1,4,7,1120,0,1971,0,98008,47.619,-122.096,3040,16940,0.3684210526315789,1.0,0.0
5819,1622049182,2014,386000.0,4,2.25,2050,9583,2.0,0,1,3,8,1770,1,1965,0,98198,47.3978,-122.313,2230,9730,0.9192825112107623,1.0,0.0
5820,7749500250,2014,265000.0,5,2.25,2600,8075,1.5,0,0,4,8,2600,0,1969,0,98092,47.2961,-122.188,2200,8800,1.1818181818181819,0.0,1.0
5821,1773101159,15,250000.0,3,2.25,1050,572,2.0,0,0,3,7,740,1,2006,0,98106,47.5549,-122.363,1260,1062,0.8333333333333334,0.0,0.0
5823,3303860130,2014,455000.0,4,2.5,2811,7251,2.0,0,0,3,9,2811,0,2009,0,98038,47.3686,-122.058,3040,7250,0.9246710526315789,0.0,1.0
5825,1250203860,2014,759000.0,3,2.0,2260,7200,1.0,0,1,3,7,1130,1,1941,0,98144,47.5886,-122.288,2260,6000,1.0,0.0,0.0
5826,2386000170,2015,970000.0,4,2.75,4430,74358,2.0,0,0,3,10,4430,0,1990,0,98053,47.6392,-121.988,3820,80875,1.1596858638743455,1.0,0.0
5827,2600000050,2014,690000.0,3,2.25,2430,8327,1.0,0,0,4,9,1430,1,1978,0,98006,47.5534,-122.16,2550,10427,0.9529411764705882,1.0,0.0
5828,7856640170,14,789900.0,3,2.5,3420,25150,1.0,0,0,4,10,1750,1,1987,0,98006,47.5706,-122.152,2900,19604,1.1793103448275861,1.0,0.0
